weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
AK-47,Case Hardened,Well-Worn,0.3980753719806671,296,0,230.0,,4.27,,,32.34,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4056581258773803,394,0,2900.0,,18.82,,,0.97,,,4,92207.71,23051.9275,69696.96,31.79576206896552,Sticker | Team LDLC.com (Holo) | Katowice 2014,22198.91,Sticker | Team LDLC.com (Holo) | Cologne 2014,189.68,Sticker | iBUYPOWER (Holo) | Katowice 2014,69696.96,Sticker | ESL One Cologne 2014 (Red),122.16,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.3962625099524073,394,0,89.29,,18.82,,,0.97,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4086623713610145,394,0,90.03,,18.82,,,0.97,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4113052487373352,6,0,2500.0,,63.13,,,3.45,,,4,142233.59,35558.3975,141149.23,56.893436,Sticker | DickStacy | Berlin 2019,17.64,Sticker | seang@res | Boston 2018,46.94,Sticker | Titan (Holo) | Katowice 2014,141149.23,Sticker | Vox Eminor | Katowice 2014,1019.78,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.406417803616717,6,0,44.14,,63.13,,,3.45,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4056332400029605,6,0,44.6,,63.13,,,3.45,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4408954679965973,782,0,16296.94,,32.04,,,42.85,,,4,166912.65,41728.1625,141149.23,10.241962601568147,Sticker | Team LDLC.com (Holo) | Katowice 2014,22198.91,Sticker | Titan (Holo) | Katowice 2014,141149.23,Sticker | Team Dignitas (Holo) | Cologne 2014,1251.88,Sticker | Vox Eminor (Holo) | Katowice 2015,2312.63,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43527780147829,782,0,1478.17,,32.04,,,42.85,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4465637377132768,782,0,1404.56,,32.04,,,42.85,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4185585677623749,4,0,950.0,,2.41,,,58.95,,,3,1093.9,364.6333333333334,538.04,1.1514736842105264,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4133182975150269,4,0,453.88,,2.41,,,58.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41027854719507395,4,0,427.9,,2.41,,,58.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4003491401672363,937,0,231.62,,15.68,,,0.01,,,4,94.32,23.58,23.58,0.4072187203177618,Sticker | North (Holo) | Krakow 2017,23.58,Sticker | North (Holo) | Krakow 2017,23.58,Sticker | North (Holo) | Krakow 2017,23.58,Sticker | North (Holo) | Krakow 2017,23.58,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.3994597582910346,937,0,171.67,,15.68,,,0.01,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.40158669686509646,937,0,162.75,,15.68,,,0.01,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4030831158161163,487,0,222.05,,1.93,,,2.29,,,5,65.54,13.108,24.6,0.295158748029723,Sticker | Luminosity Gaming | MLG Columbus 2016,13.22,Sticker | Luminosity Gaming | MLG Columbus 2016,13.22,Sticker | Counter Logic Gaming | MLG Columbus 2016,8.21,Sticker | Movistar Riders (Holo) | Stockholm 2021,24.6,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4126505202605658,487,0,170.82,,1.93,,,2.29,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4017578152898659,487,0,169.93,,1.93,,,2.29,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4040297865867615,244,0,454.94,,11.12,,,13.96,,,4,814.16,203.54,539.99,1.789598628390557,Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014,38.68,Sticker | Cloud9 (Holo) | Cologne 2014,102.41,Sticker | Team Liquid (Holo) | Atlanta 2017,133.08,Sticker | HellRaisers | Katowice 2014,539.99,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4002733880388974,244,0,160.24,,11.12,,,13.96,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.40778652778535146,244,0,155.6,,11.12,,,13.96,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.440980464220047,139,0,510.0,,7.92,,,52.02,,,4,71.28,17.82,17.82,0.1397647058823529,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4446167987329734,139,0,434.09,,7.92,,,52.02,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43866462428413683,139,0,431.64,,7.92,,,52.02,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4188247323036194,538,0,343.93,,5.99,,,1.31,,,5,13.02,2.604,2.97,0.037856540575117,Sticker | Ouchie (Foil),2.36,Sticker | Ouchie (Foil),2.36,Sticker | Ancient Beast (Foil),2.97,Sticker | Ouchie (Foil),2.36,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41987975318506876,538,0,338.99,,5.99,,,1.31,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41591784382474667,538,0,320.23,,5.99,,,1.31,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4079767167568207,256,0,410.15,,17.29,,,33.62,,,1,0.89,0.89,0.89,0.002169937827624,Sticker | Rekt (Holo),0.89,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4025068283954442,256,0,422.28,,17.29,,,33.62,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4033296914580177,256,0,420.5,,17.29,,,33.62,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4105757474899292,159,0,550.0,,15.41,,,17.48,,,4,1195.56,298.89,298.89,2.1737454545454544,Sticker | Keyd Stars (Holo) | Katowice 2015,298.89,Sticker | Keyd Stars (Holo) | Katowice 2015,298.89,Sticker | Keyd Stars (Holo) | Katowice 2015,298.89,Sticker | Keyd Stars (Holo) | Katowice 2015,298.89,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.40719973562605344,159,0,167.9,,15.41,,,17.48,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41512191868247783,159,0,172.75,,15.41,,,17.48,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.401775598526001,310,0,450.0,,0.0,,,44.28,,,4,193.65,48.4125,51.02,0.4303333333333333,Sticker | Team Dignitas | Cluj-Napoca 2015,51.02,Sticker | Team Dignitas | Cluj-Napoca 2015,51.02,Sticker | Team Dignitas | Cluj-Napoca 2015,51.02,Sticker | Stewie2K (Foil) | Krakow 2017,40.59,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.3924011435514971,310,0,329.08,,0.0,,,44.28,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.3947306674274431,310,0,310.0,,0.0,,,44.28,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4112296402454376,922,0,1700.0,,0.36,,,32.5,,,3,7197.39,2399.13,5015.7,4.233758823529412,Sticker | iBUYPOWER | Katowice 2014,5015.7,Sticker | Team Dignitas | Katowice 2014,1215.17,Sticker | LGB eSports | Katowice 2014,966.52,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4089255329453518,922,0,324.47,,0.36,,,32.5,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41693852069212106,922,0,308.77,,0.36,,,32.5,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.3911289274692535,517,0,410.42,,0.0,,,27.94,,,5,765.0,153.0,699.2,1.8639442522294236,Sticker | Global Elite (Foil),11.07,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | Global Elite (Foil),11.07,Sticker | ESL Skull (Foil) | Katowice 2014,699.2,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.399778368495975,517,0,145.4,,0.0,,,27.94,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4001419050522322,517,0,147.85,,0.0,,,27.94,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4402625858783722,698,0,599.0,,1.73,,,48.06,,,3,12.89,4.296666666666667,11.07,0.0215191986644407,Sticker | Factory Sealed (Foil),0.91,Sticker | Factory Sealed (Foil),0.91,Sticker | Global Elite (Foil),11.07,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.44881935024003655,698,0,592.3,,1.73,,,48.06,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4374087655359157,698,0,583.03,,1.73,,,48.06,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4423356354236603,426,0,1107.38,,11.01,,,41.98,,,5,4453.45,890.6899999999999,4413.42,4.021609564918998,Sticker | AKickflip-47,0.07,Sticker | Titan | Katowice 2014,4413.42,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | Loving Eyes (Holo),4.5,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.44549628163134253,426,0,218.91,,11.01,,,41.98,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4469690910930161,426,0,211.52,,11.01,,,41.98,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4065191149711609,122,0,536.74,,0.0,,,26.15,,,1,5.86,5.86,5.86,0.0109177627901777,Sticker | Stewie2K (Foil) | Katowice 2019,5.86,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4131188479508587,122,0,515.24,,0.0,,,26.15,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41539806716165534,122,0,512.65,,0.0,,,26.15,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4289233088493347,33,0,467.12,,24.71,,,0.95,,,4,2901.2,725.3,2312.63,6.210823771193697,Sticker | Vox Eminor (Holo) | Katowice 2015,2312.63,Sticker | Vox Eminor (Holo) | Cologne 2014,196.19,Sticker | Vox Eminor (Holo) | Cologne 2014,196.19,Sticker | Vox Eminor (Holo) | Cologne 2014,196.19,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4215065927713827,33,0,66.8,,24.71,,,0.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.435297345403395,33,0,66.33,,24.71,,,0.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4211970865726471,486,0,1096.66,,20.57,,,0.0,,,4,5807.85,1451.9625,3776.28,5.295944048292087,Sticker | 3DMAX | Katowice 2014,677.19,Sticker | 3DMAX | Katowice 2014,677.19,Sticker | 3DMAX | Katowice 2014,677.19,Sticker | 3DMAX (Holo) | Katowice 2014,3776.28,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4304076958507412,486,0,170.19,,20.57,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.42773006135245284,486,0,171.61,,20.57,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4365215897560119,808,0,1672.03,,8.36,,,9.34,,,1,322.33,322.33,322.33,0.1927776415494937,Sticker | Virtus.pro (Holo) | Katowice 2015,322.33,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4372695622673987,808,0,1394.17,,8.36,,,9.34,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.426638590209484,808,0,1412.23,,8.36,,,9.34,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4346334040164947,562,0,350.0,,4.03,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4296651482582092,179,0,6249.0,,0.05,,,69.0,,,1,11773.55,11773.55,11773.55,1.8840694511121776,Sticker | Natus Vincere (Holo) | Katowice 2014,11773.55,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4346152660134882,179,0,2096.21,,0.05,,,69.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4382982654960699,179,0,2173.32,,0.05,,,69.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4448977708816528,661,0,23399.0,,7.46,,,76.13,,,2,1179.45,589.725,742.76,0.0504060002564212,Sticker | Skadoodle (Gold) | Boston 2018,742.76,Sticker | Crown (Foil),436.69,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43846269094467466,661,0,22601.26,,7.46,,,76.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43873622505195964,661,0,21303.87,,7.46,,,76.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4341027736663818,306,0,419.0,,56.25,,,37.06,,,1,0.15,0.15,0.15,0.0003579952267303,Sticker | Scorch Loop,0.15,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43780907851476664,306,0,402.54,,56.25,,,37.06,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4262271226339105,306,0,428.9,,56.25,,,37.06,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4064715802669525,791,0,530.0,,9.32,,,45.99,,,2,17.13,8.565,16.06,0.0323207547169811,Sticker | KOI (Glitter) | Copenhagen 2024,1.07,Sticker | Dragon Lore (Foil),16.06,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.3975756249311139,791,0,529.31,,9.32,,,45.99,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41239455543990905,791,0,495.0,,9.32,,,45.99,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4113266170024872,323,0,1555.0,,0.0,,,16.79,,,4,468.97,117.2425,436.69,0.301588424437299,Sticker | Gold Web (Foil),10.76,Sticker | Gold Web (Foil),10.76,Sticker | Gold Web (Foil),10.76,Sticker | Crown (Foil),436.69,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41169422994802657,323,0,1146.5,,0.0,,,16.79,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41397804139820693,323,0,1142.48,,0.0,,,16.79,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.435154527425766,151,0,4109.12,,4.47,,,75.49,,,1,538.04,538.04,538.04,0.1309380110583287,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4440441445522209,151,0,3527.18,,4.47,,,75.49,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4388124205447389,151,0,3498.32,,4.47,,,75.49,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4179045259952545,522,0,309.0,,7.86,,,38.56,,,5,10.4,2.08,2.94,0.0336569579288025,Sticker | Drug War Veteran,0.79,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41209645496179004,522,0,297.47,,7.86,,,38.56,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41936644882208485,522,0,313.85,,7.86,,,38.56,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4291305541992187,147,0,1160.72,,70.14,,,43.38,,,3,38.85,12.95,37.03,0.0334706044524088,Sticker | Factory Sealed (Foil),0.91,Sticker | Factory Sealed (Foil),0.91,Sticker | ESL One (Foil) | Katowice 2015,37.03,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4196490787610376,147,0,1067.01,,70.14,,,43.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.42613789609351765,147,0,1108.1,,70.14,,,43.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4056368470191955,670,0,8888.0,,2.46,,,70.96,,,4,219.56,54.89,54.89,0.0247029702970297,Sticker | Team Liquid (Foil) | MLG Columbus 2016,54.89,Sticker | Team Liquid (Foil) | MLG Columbus 2016,54.89,Sticker | Team Liquid (Foil) | MLG Columbus 2016,54.89,Sticker | Team Liquid (Foil) | MLG Columbus 2016,54.89,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4133135917411681,670,0,9031.6,,2.46,,,70.96,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4132473465463819,670,0,8364.24,,2.46,,,70.96,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4107994735240936,713,0,450.0,,1.51,,,44.24,,,4,6.64,1.66,1.66,0.0147555555555555,Sticker | GamerLegion (Holo) | Paris 2023,1.66,Sticker | GamerLegion (Holo) | Paris 2023,1.66,Sticker | GamerLegion (Holo) | Paris 2023,1.66,Sticker | GamerLegion (Holo) | Paris 2023,1.66,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.40904157022771503,713,0,454.36,,1.51,,,44.24,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4070516948797784,713,0,450.7,,1.51,,,44.24,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4407595098018646,13,0,784.96,,15.08,,,56.75,,,1,31.76,31.76,31.76,0.0404606604158173,Sticker | EliGE (Foil) | Boston 2018,31.76,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43550236706568646,13,0,741.11,,15.08,,,56.75,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4479681027888343,13,0,735.61,,15.08,,,56.75,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4244545102119446,579,0,600.0,,68.1,,,11.3,,,1,1.35,1.35,1.35,0.00225,Sticker | Teamwork (Holo),1.35,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.43374099194964183,579,0,587.05,,68.1,,,11.3,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.41492507240841014,579,0,583.98,,68.1,,,11.3,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4442209303379059,978,0,640.0,,22.52,,,52.1,,,5,7.95,1.59,1.59,0.012421875,Sticker | mopoz (Holo) | Copenhagen 2024,1.59,Sticker | mopoz (Holo) | Copenhagen 2024,1.59,Sticker | mopoz (Holo) | Copenhagen 2024,1.59,Sticker | mopoz (Holo) | Copenhagen 2024,1.59,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4376450291827744,978,0,632.58,,22.52,,,52.1,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4364752516644631,978,0,640.12,,22.52,,,52.1,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4338210821151733,429,0,699.29,,2.48,,,54.09,,,5,262.28,52.456,181.91,0.3750661385119192,Sticker | Skadoodle (Foil) | Boston 2018,25.36,Sticker | Hydro Geyser,0.04,Sticker | Stewie2K (Foil) | Boston 2018,37.94,Sticker | tarik (Foil) | Boston 2018,17.03,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.4413190635263032,429,0,501.56,,2.48,,,54.09,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
AK-47,Case Hardened,Well-Worn,0.42719093650128137,429,0,503.47,,2.48,,,54.09,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Well-Worn)
