weapon,skin,wear,float,pattern,stattrak,price,phase,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
AK-47,Redline,Field-Tested,0.246904045343399,574,0,437.95,,4,815.32,203.83,203.83,1.8616737070441836,Sticker | HellRaisers (Foil) | Katowice 2015,203.83,Sticker | HellRaisers (Foil) | Katowice 2015,203.83,Sticker | HellRaisers (Foil) | Katowice 2015,203.83,Sticker | HellRaisers (Foil) | Katowice 2015,203.83,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3040661215782165,693,0,44.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1562771946191787,867,0,174.42,,4,6.96,1.74,1.74,0.0399036807705538,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3126675486564636,412,0,48.15,,4,48.08,12.02,12.02,0.998546209761163,Sticker | Ninjas in Pyjamas  | Katowice 2015,12.02,Sticker | Ninjas in Pyjamas  | Katowice 2015,12.02,Sticker | Ninjas in Pyjamas  | Katowice 2015,12.02,Sticker | Ninjas in Pyjamas  | Katowice 2015,12.02,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1640213131904602,817,0,69.69,,3,12.75,4.25,4.25,0.1829530779164873,Sticker | Natus Vincere | Cologne 2015,4.25,Sticker | Natus Vincere | Cologne 2015,4.25,Sticker | Natus Vincere | Cologne 2015,4.25,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3561864793300628,643,0,44.0,,4,1.28,0.32,0.7,0.029090909090909,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe Clan (Glitter) | Copenhagen 2024,0.7,Sticker | broky (Holo) | Shanghai 2024,0.36,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.293412983417511,405,0,155.63,,4,588.33,147.0825,538.04,3.780312279123563,Sticker | Cloud9 (Holo) | Rio 2022,3.52,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,Sticker | Team LDLC.com | Cologne 2014,28.19,Sticker | Cloud9 (Holo) | Copenhagen 2024,18.58,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2801593244075775,952,0,80.08,,5,221.62,44.324,221.34,2.767482517482517,Sticker | Astralis | Antwerp 2022,0.05,Sticker | Team Spirit | Austin 2025,0.01,Sticker | Heroic (Glitter) | Antwerp 2022,0.11,Sticker | Heroic (Glitter) | Antwerp 2022,0.11,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2057684063911438,29,0,70.48,,5,94.32,18.864,39.89,1.3382519863791145,Sticker | Battle Scarred (Holo),14.05,Sticker | NiKo (Glitter) | Shanghai 2024,0.42,Sticker | forZe eSports (Glitter) | Paris 2023,0.07,Sticker | Astralis (Holo) | Cologne 2016,39.89,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2177222967147827,926,0,1662.16,,4,7291.46,1822.865,5015.7,4.386737738845839,Sticker | iBUYPOWER | Katowice 2014,5015.7,Sticker | LGB eSports | Katowice 2014,966.52,Sticker | mousesports | Katowice 2014,674.29,Sticker | compLexity Gaming | Katowice 2014,634.95,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3278025090694427,250,0,36.0,,5,2.35,0.47,0.47,0.0652777777777777,Sticker | Astralis | Berlin 2019,0.47,Sticker | Astralis | Berlin 2019,0.47,Sticker | Astralis | Berlin 2019,0.47,Sticker | Astralis | Berlin 2019,0.47,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1717694401741027,216,0,250.0,,4,15.28,3.82,3.82,0.06112,Sticker | Battle Scarred,3.82,Sticker | Battle Scarred,3.82,Sticker | Battle Scarred,3.82,Sticker | Battle Scarred,3.82,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2772020995616913,51,0,75.0,,5,129.19,25.838,32.27,1.7225333333333332,Sticker | Miami Tier6 (Holo),32.27,Sticker | Miami Tier6 (Holo),32.27,Sticker | Miami Tier6 (Holo),32.27,Sticker | Scorch Loop (Reverse),0.11,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2867051362991333,242,0,67.37,,4,130.16,32.54,32.54,1.9320172183464448,Sticker | FaZe Clan (Holo) | Krakow 2017,32.54,Sticker | FaZe Clan (Holo) | Krakow 2017,32.54,Sticker | FaZe Clan (Holo) | Krakow 2017,32.54,Sticker | FaZe Clan (Holo) | Krakow 2017,32.54,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1853058487176895,118,0,65.21,,2,61.89,30.945,61.0,0.9490875632571693,Sticker | DickStacy (Foil) | Katowice 2019,61.0,Sticker | BIG | Krakow 2017,0.89,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.244900494813919,386,0,50.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1847866177558899,197,0,190.0,,4,425.49,106.3725,140.59,2.239421052631579,Sticker | LGB eSports | Katowice 2015,140.59,Sticker | LGB eSports | Katowice 2015,140.59,Sticker | LGB eSports | Katowice 2015,140.59,Sticker | Gambit Gaming | Cologne 2016,3.72,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2461937665939331,255,0,109.99,,4,286.64,71.66,91.0,2.6060550959178106,Sticker | HellRaisers (Foil) | Atlanta 2017,91.0,Sticker | HellRaisers (Foil) | Atlanta 2017,91.0,Sticker | HellRaisers (Foil) | Atlanta 2017,91.0,Sticker | ESL One | Katowice 2015,13.64,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2877265512943268,830,0,46.46,,5,6.78,1.356,5.13,0.1459319845027981,Sticker | Lucky (Glitter) | Shanghai 2024,0.04,Sticker | NQZ (Glitter) | Shanghai 2024,5.13,Sticker | ropz (Glitter) | Shanghai 2024,0.64,Sticker | 3DMAX (Glitter) | Shanghai 2024,0.33,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2930091023445129,567,0,52.99,,4,43.88,10.97,29.69,0.8280807699565956,Sticker | FaZe Clan | Cologne 2016,4.73,Sticker | mou (Foil) | Cologne 2016,29.69,Sticker | FaZe Clan | Cologne 2016,4.73,Sticker | FaZe Clan | Cologne 2016,4.73,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1959304809570312,57,0,58.99,,1,0.11,0.11,0.11,0.0018647228343787,Sticker | Heroic (Glitter) | Antwerp 2022,0.11,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3689942061901092,274,0,42.0,,5,39.88,7.976000000000001,17.31,0.9495238095238095,Sticker | Xyp9x (Foil) | MLG Columbus 2016,17.31,Sticker | G2 Esports | MLG Columbus 2016,6.25,Sticker | rain | Krakow 2017,7.6,Sticker | ropz (Holo) | Copenhagen 2024,4.9,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3387125134468078,232,0,43.99,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3453786075115204,748,0,43.99,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3379398882389068,893,0,43.99,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3619879484176636,98,0,43.99,,5,1.3,0.26,0.26,0.0295521709479427,Sticker | JBa (Glitter) | Shanghai 2024,0.26,Sticker | JBa (Glitter) | Shanghai 2024,0.26,Sticker | JBa (Glitter) | Shanghai 2024,0.26,Sticker | JBa (Glitter) | Shanghai 2024,0.26,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3438383042812347,81,0,43.99,,4,0.36,0.09,0.12,0.008183678108661,"Sticker | ropz (Glitter, Champion) | Antwerp 2022",0.09,"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",0.12,"Sticker | rain (Glitter, Champion) | Antwerp 2022",0.1,"Sticker | karrigan (Glitter, Champion) | Antwerp 2022",0.05,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.335526704788208,38,0,43.99,,2,1.1,0.55,0.77,0.0250056831097976,"Sticker | donk (Glitter, Champion) | Shanghai 2024",0.33,Sticker | Till Death Do Us Part,0.77,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3668905794620514,624,0,43.99,,4,0.04,0.01,0.01,0.000909297567629,Sticker | Jerry (Glitter) | Paris 2023,0.01,Sticker | forZe eSports | Paris 2023,0.01,Sticker | Jerry (Glitter) | Paris 2023,0.01,Sticker | forZe eSports | Paris 2023,0.01,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3536286652088165,200,0,43.99,,4,0.04,0.01,0.01,0.000909297567629,Sticker | Cypher | Paris 2023,0.01,Sticker | Cypher | Paris 2023,0.01,Sticker | Cypher | Paris 2023,0.01,Sticker | Cypher | Paris 2023,0.01,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3508705198764801,24,0,43.99,,5,0.31,0.062,0.11,0.0070470561491248,Sticker | 910 (Foil) | Austin 2025,0.09,Sticker | Techno4K (Foil) | Austin 2025,0.03,Sticker | FaZe | 2020 RMR,0.11,Sticker | bLitz (Foil) | Austin 2025,0.01,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3654496669769287,163,0,43.99,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3504276275634765,152,0,43.99,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3664516508579254,659,0,43.99,,2,1.66,0.83,0.83,0.0377358490566037,Sticker | High Heat,0.83,Sticker | High Heat,0.83,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3491741418838501,899,0,43.99,,4,0.17,0.0425,0.05,0.0038645146624232,Sticker | Into The Breach (Glitter) | Paris 2023,0.05,Sticker | Into The Breach (Glitter) | Paris 2023,0.05,Sticker | Bad News Eagles (Glitter) | Paris 2023,0.03,Sticker | karrigan (Glitter) | Shanghai 2024,0.04,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3431181907653808,508,0,43.99,,4,1.03,0.2575,0.5,0.0234144123664469,Sticker | Astralis (Holo) | 2020 RMR,0.5,"Sticker | magixx (Glitter, Champion) | Shanghai 2024",0.02,Sticker | Astralis (Holo) | 2020 RMR,0.5,Sticker | zont1x (Champion) | Shanghai 2024,0.01,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3520269393920898,561,0,43.99,,3,0.53,0.1766666666666666,0.47,0.0120481927710843,Sticker | Astralis | 2020 RMR,0.03,Sticker | Astralis | 2020 RMR,0.03,Sticker | Astralis | Berlin 2019,0.47,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3538812398910522,984,0,43.99,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1547098159790039,905,0,305.98,,4,653.39,163.3475,604.27,2.1354010066017386,Sticker | Ninjas in Pyjamas  | Katowice 2015,12.02,Sticker | Ninjas in Pyjamas | DreamHack 2014,29.2,Sticker | Ninjas in Pyjamas | Cologne 2014,7.9,Sticker | Ninjas in Pyjamas | Katowice 2014,604.27,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2420925498008728,508,0,250.0,,4,349.88,87.47,87.47,1.39952,Sticker | HellRaisers | DreamHack 2014,87.47,Sticker | HellRaisers | DreamHack 2014,87.47,Sticker | HellRaisers | DreamHack 2014,87.47,Sticker | HellRaisers | DreamHack 2014,87.47,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.164454385638237,742,0,119.27,,4,138.04,34.51,34.51,1.157374025320701,Sticker | Team Spirit (Foil) | Katowice 2019,34.51,Sticker | Team Spirit (Foil) | Katowice 2019,34.51,Sticker | Team Spirit (Foil) | Katowice 2019,34.51,Sticker | Team Spirit (Foil) | Katowice 2019,34.51,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2022216618061065,118,0,53.39,,4,0.44,0.11,0.11,0.0082412436785914,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1881729066371917,626,0,98.7,,4,54.04,13.51,13.51,0.5475177304964539,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3211210370063782,131,0,1337.0,,4,5954.82,1488.705,5015.7,4.453866866118175,Sticker | Cloud9 G2A (Holo) | Katowice 2015,313.04,Sticker | Cloud9 G2A (Holo) | Katowice 2015,313.04,Sticker | Cloud9 G2A (Holo) | Katowice 2015,313.04,Sticker | iBUYPOWER | Katowice 2014,5015.7,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2572958469390869,35,0,150.0,,4,207.17,51.7925,61.0,1.381133333333333,Sticker | HellRaisers | Katowice 2015,61.0,Sticker | HellRaisers | Katowice 2015,61.0,Sticker | HellRaisers | Katowice 2015,61.0,Sticker | HellRaisers (Foil) | Katowice 2019,24.17,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3600072860717773,806,0,45.85,,4,28.96,7.24,7.24,0.6316248636859324,Sticker | Astralis | Atlanta 2017,7.24,Sticker | Astralis | Atlanta 2017,7.24,Sticker | Astralis | Atlanta 2017,7.24,Sticker | Astralis | Atlanta 2017,7.24,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2008437216281891,307,0,100.0,,4,141.93,35.4825,63.63,1.4193,Sticker | Counter Logic Gaming (Holo) | MLG Columbus 2016,63.63,Sticker | Gambit Gaming (Holo) | MLG Columbus 2016,12.92,Sticker | FaZe Clan (Holo) | MLG Columbus 2016,41.55,Sticker | Team EnVyUs (Holo) | MLG Columbus 2016,23.83,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3781177699565887,49,0,52.0,,4,97.12,24.28,80.13,1.867692307692308,Sticker | Astralis | MLG Columbus 2016,3.87,Sticker | HellRaisers | Atlanta 2017,13.04,Sticker | 3DMAX | Katowice 2015,80.13,Sticker | TYLOO | 2020 RMR,0.08,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3498432040214538,631,0,46.0,,4,25.4,6.35,6.35,0.5521739130434782,Sticker | FaZe (Foil) | 2020 RMR,6.35,Sticker | FaZe (Foil) | 2020 RMR,6.35,Sticker | FaZe (Foil) | 2020 RMR,6.35,Sticker | FaZe (Foil) | 2020 RMR,6.35,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1676418483257293,739,0,87.2,,4,74.01,18.5025,36.07,0.8487385321100918,Sticker | gob b (Foil) | Cologne 2015,11.02,Sticker | chrisJ (Foil) | Cologne 2015,15.42,Sticker | nex (Foil) | Cologne 2015,11.5,Sticker | mousesports (Foil) | Cologne 2015,36.07,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2749744057655334,815,0,39.52,,4,0.44,0.11,0.11,0.0111336032388663,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,Sticker | FaZe | 2020 RMR,0.11,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3476097583770752,223,0,112.11,,1,634.95,634.95,634.95,5.663633930960664,Sticker | compLexity Gaming | Katowice 2014,634.95,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3443187475204468,302,0,97.6,,4,613.0,153.25,398.82,6.2807377049180335,Sticker | Teamwork (Holo),1.35,Sticker | Natus Vincere (Holo) | DreamHack 2014,398.82,Sticker | Natus Vincere (Holo) | Cologne 2014,82.83,Sticker | Natus Vincere (Foil) | DreamHack 2014,130.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.166838526725769,338,0,65.0,,4,18.44,4.61,8.7,0.2836923076923077,Sticker | Unicorn (Holo),2.46,Sticker | FaZe Clan | Atlanta 2017,8.7,Sticker | Vexed Gaming | Cluj-Napoca 2015,6.24,Sticker | Chabo,1.04,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2495183944702148,3,0,77.15,,2,160.26,80.13,80.13,2.077252106286455,Sticker | 3DMAX | Katowice 2015,80.13,Sticker | 3DMAX | Katowice 2015,80.13,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2201566696166992,697,0,70.0,,4,32.24,8.06,8.06,0.4605714285714286,Sticker | FURIA (Holo) | Stockholm 2021,8.06,Sticker | FURIA (Holo) | Stockholm 2021,8.06,Sticker | FURIA (Holo) | Stockholm 2021,8.06,Sticker | FURIA (Holo) | Stockholm 2021,8.06,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3643412590026855,599,0,56.0,,4,78.22,19.555,37.42,1.3967857142857143,Sticker | AdreN (Foil)  | MLG Columbus 2016,13.6,Sticker | AdreN (Foil)  | MLG Columbus 2016,13.6,Sticker | AdreN (Foil)  | MLG Columbus 2016,13.6,Sticker | dupreeh (Foil) | Cologne 2016,37.42,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3507887125015259,796,0,120.0,,4,621.39,155.3475,588.54,5.17825,Sticker | Virtus.Pro (Holo) | Krakow 2017,15.85,Sticker | Virtus.Pro (Holo) | Stockholm 2021,6.72,Sticker | Virtus.Pro | Katowice 2014,588.54,Sticker | Virtus.Pro (Holo) | London 2018,10.28,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1838723421096801,472,0,58.1,,4,4.66,1.165,2.64,0.0802065404475043,Sticker | Sherry,0.21,Sticker | Kawaii Killer CT,0.78,Sticker | Cheongsam (Holo),1.03,Sticker | Kimberly (Holo),2.64,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3472222983837127,776,0,41.99,,4,29.32,7.33,8.7,0.6982614908311503,Sticker | aizy | Atlanta 2017,3.22,Sticker | FaZe Clan | Atlanta 2017,8.7,Sticker | FaZe Clan | Atlanta 2017,8.7,Sticker | FaZe Clan | Atlanta 2017,8.7,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3093374371528625,948,0,100.0,,4,247.4,61.85,94.86,2.474,Sticker | G2 Esports (Holo) | MLG Columbus 2016,28.84,Sticker | G2 Esports (Holo) | Atlanta 2017,94.86,Sticker | G2 Esports (Holo) | MLG Columbus 2016,28.84,Sticker | G2 Esports (Holo) | Atlanta 2017,94.86,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2397667169570922,710,0,130.0,,4,343.35,85.8375,175.76,2.641153846153846,Sticker | Astralis (Holo) | MLG Columbus 2016,23.56,Sticker | FaZe Clan (Holo) | MLG Columbus 2016,41.55,Sticker | PENTA Sports (Holo) | Katowice 2015,102.48,Sticker | Fnatic (Holo) | Katowice 2015,175.76,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2459707856178283,708,0,250.81,,4,275.45,68.8625,87.47,1.0982416969020374,Sticker | HellRaisers | DreamHack 2014,87.47,Sticker | HellRaisers | DreamHack 2014,87.47,Sticker | HellRaisers | DreamHack 2014,87.47,Sticker | HellRaisers | Atlanta 2017,13.04,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2898271977901459,552,0,330.0,,4,1128.76,282.19,282.19,3.420484848484848,Sticker | iBUYPOWER | DreamHack 2014,282.19,Sticker | iBUYPOWER | DreamHack 2014,282.19,Sticker | iBUYPOWER | DreamHack 2014,282.19,Sticker | iBUYPOWER | DreamHack 2014,282.19,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2270074784755706,591,0,49.49,,4,6.96,1.74,1.74,0.1406344716104263,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,Sticker | paiN Gaming (Holo) | Paris 2023,1.74,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2243840098381042,446,0,49.49,,1,11.07,11.07,11.07,0.2236815518286522,Sticker | Global Elite (Foil),11.07,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2202540785074234,276,0,47.75,,1,0.79,0.79,0.79,0.016544502617801,Sticker | Drug War Veteran,0.79,,0.0,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2152720391750335,470,0,49.94,,4,8.72,2.18,3.81,0.1746095314377252,Sticker | FaZe Clan (Holo) | Antwerp 2022,3.81,Sticker | FaZe Clan (Holo) | Antwerp 2022,3.81,Sticker | FaZe (Holo) | 2020 RMR,0.55,Sticker | FaZe (Holo) | 2020 RMR,0.55,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3186881840229034,836,0,92.0,,4,125.78,31.445,124.4,1.3671739130434784,Sticker | Bad News Eagles (Holo) | Paris 2023,0.46,Sticker | Bad News Eagles (Holo) | Paris 2023,0.46,Sticker | Bad News Eagles (Holo) | Paris 2023,0.46,Sticker | iBUYPOWER | Cologne 2014,124.4,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2537569999694824,622,0,49.49,,4,0.2,0.05,0.05,0.0040412204485754,Sticker | FaZe Clan (Glitter) | Paris 2023,0.05,Sticker | FaZe Clan (Glitter) | Paris 2023,0.05,Sticker | FaZe Clan (Glitter) | Paris 2023,0.05,Sticker | FaZe Clan (Glitter) | Paris 2023,0.05,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1827557832002639,518,0,93.4,,4,7.99,1.9975,7.86,0.0855460385438972,Sticker | Astralis | Antwerp 2022,0.05,Sticker | Astralis | 2020 RMR,0.03,Sticker | Astralis | Antwerp 2022,0.05,Sticker | Astralis | Cologne 2016,7.86,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3566672205924988,155,0,300.0,,4,2606.62,651.655,2565.37,8.688733333333333,Sticker | HellRaisers (Foil) | Berlin 2019,13.75,Sticker | HellRaisers (Foil) | Berlin 2019,13.75,Sticker | HellRaisers (Foil) | Berlin 2019,13.75,Sticker | Harp of War (Holo),2565.37,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1965204030275344,859,0,82.0,,3,137.28,45.76,61.52,1.6741463414634146,Sticker | Astralis (Holo) | Atlanta 2017,61.52,Sticker | Astralis (Holo) | Atlanta 2017,61.52,Sticker | Zero | Atlanta 2017,14.24,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.157371237874031,950,0,327.99,,4,860.62,215.155,282.19,2.623921461020153,Sticker | iBUYPOWER | DreamHack 2014,282.19,Sticker | iBUYPOWER | DreamHack 2014,282.19,Sticker | iBUYPOWER | DreamHack 2014,282.19,Sticker | Battle Scarred (Holo),14.05,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1524325162172317,816,0,105.0,,2,200.83,100.415,189.68,1.9126666666666667,Sticker | Astralis (Holo) | Krakow 2017,11.15,Sticker | Team LDLC.com (Holo) | Cologne 2014,189.68,,0.0,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1879420578479766,787,0,61.0,,4,29.61,7.4025,29.07,0.4854098360655737,Sticker | Astralis | Stockholm 2021,0.18,Sticker | Astralis | Stockholm 2021,0.18,Sticker | Cloud9 G2A | Katowice 2015,29.07,Sticker | Astralis | Stockholm 2021,0.18,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2145181149244308,912,0,70.0,,3,6.25,2.083333333333333,2.95,0.0892857142857142,Sticker | nex | MLG Columbus 2016,2.82,Sticker | woxic | Katowice 2019,0.48,Sticker | dupreeh | MLG Columbus 2016,2.95,,0.0,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2902587950229645,133,0,87.0,,4,178.0,44.5,57.14,2.045977011494253,Sticker | SK Gaming (Holo) | Cologne 2016,57.14,Sticker | Astralis (Holo) | Cologne 2016,39.89,Sticker | Team EnVyUs (Holo) | MLG Columbus 2016,23.83,Sticker | SK Gaming (Holo) | Cologne 2016,57.14,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.3026334643363952,831,0,500.0,,4,12976.83,3244.2075,12960.58,25.95366,Sticker | HellRaisers | Berlin 2019,2.62,Sticker | HellRaisers (Holo) | Katowice 2014,12960.58,Sticker | NEO (Gold) | Berlin 2019,9.03,Sticker | Runtime (Holo),4.6,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2422859072685241,107,0,511.0,,4,103.4,25.85,25.85,0.2023483365949119,Sticker | HellRaisers (Holo) | London 2018,25.85,Sticker | HellRaisers (Holo) | London 2018,25.85,Sticker | HellRaisers (Holo) | London 2018,25.85,Sticker | HellRaisers (Holo) | London 2018,25.85,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2957571148872375,757,0,44.59,,5,13.4,2.68,2.68,0.3005158107198923,Sticker | Bad News Eagles (Holo) | Antwerp 2022,2.68,Sticker | Bad News Eagles (Holo) | Antwerp 2022,2.68,Sticker | Bad News Eagles (Holo) | Antwerp 2022,2.68,Sticker | Bad News Eagles (Holo) | Antwerp 2022,2.68,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.1703484952449798,700,0,1050.0,,4,1175.97,293.9925,670.27,1.1199714285714286,Sticker | Astralis (Holo) | Katowice 2019,5.02,Sticker | Team Dignitas (Holo) | DreamHack 2014,670.27,Sticker | Ninjas in Pyjamas (Holo) | DreamHack 2014,218.49,Sticker | iBUYPOWER | DreamHack 2014,282.19,AK-47 | Redline (Field-Tested)
AK-47,Redline,Field-Tested,0.2627009451389313,563,0,79.99,,4,53.24,13.31,24.6,0.6655831978997375,Sticker | Entropiq (Holo) | Stockholm 2021,11.28,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | Movistar Riders (Holo) | Stockholm 2021,24.6,Sticker | Vitality (Holo) | Stockholm 2021,3.85,AK-47 | Redline (Field-Tested)
