weapon,skin,wear,float,pattern,stattrak,price,phase,fade_seed,fade_percentage,fade_rank,fade_type,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Karambit,Fade,Factory New,0.0176718439906835,612,0,2286.12,,612,83.487305,819,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Fade (Factory New)
Talon Knife,Fade,Factory New,0.014970232779795457,359,0,2545.45,,359,99.93629,3,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0093175899237394,657,0,1057.02,,657,81.60491,914,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,657,0,1080.44,,657,81.60491,914,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,657,0,1091.8,,657,81.60491,914,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,657,0,1077.81,,657,81.60491,914,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.007788807619363,501,0,1699.99,,501,88.90404,554,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.019125347052722032,501,0,1647.11,,501,88.90404,554,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,501,0,1747.44,,501,88.90404,554,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,501,0,1647.42,,501,88.90404,554,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0653407499194145,498,0,1652.0,,498,93.034424,357,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.06356198616701111,498,0,1723.07,,498,93.034424,357,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.06781586331513492,498,0,1633.44,,498,93.034424,357,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.08447555880831357,498,0,1646.01,,498,93.034424,357,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0253357160836458,966,0,1881.9,,966,98.35043,91,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.022685115031145082,966,0,1865.27,,966,98.35043,91,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.01782291898791765,966,0,1849.1,,966,98.35043,91,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.03284919848082572,966,0,1795.49,,966,98.35043,91,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0074687558226287,628,0,3999.0,,628,99.547104,20,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.014741424848481456,628,0,3879.51,,628,99.547104,20,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.002837075950808416,628,0,3857.65,,628,99.547104,20,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.009578797585527493,628,0,4090.72,,628,99.547104,20,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0626529455184936,998,0,1703.62,,998,93.658035,321,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.05683916856074818,998,0,1646.28,,998,93.658035,321,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.051713168795740616,998,0,1757.81,,998,93.658035,321,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.05335889492088769,998,0,1750.42,,998,93.658035,321,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0029991569463163,848,0,1790.0,,848,80.55018,970,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,848,0,1734.28,,848,80.55018,970,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.012091499331413541,848,0,1784.37,,848,80.55018,970,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,848,0,1872.33,,848,80.55018,970,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.034792561084032,16,0,1350.0,,16,99.77612,7,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0207026988869163,16,0,1330.21,,16,99.77612,7,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.030184346483860296,16,0,1348.57,,16,99.77612,7,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04621032197739883,16,0,1283.32,,16,99.77612,7,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.007291390094906,735,0,1800.0,,735,86.587425,668,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.02459027214834899,735,0,1826.28,,735,86.587425,668,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.02531734526086342,735,0,1857.13,,735,86.587425,668,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.024404918818234672,735,0,1818.18,,735,86.587425,668,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0086566433310508,718,0,905.07,,718,87.47394,627,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0029490026461377935,718,0,899.9,,718,87.47394,627,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.014977935746415316,718,0,898.46,,718,87.47394,627,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.01792355466976237,718,0,868.13,,718,87.47394,627,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0325148068368434,922,0,2014.22,,922,98.23447,98,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04571427279623895,922,0,1954.64,,922,98.23447,98,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.050272711217832305,922,0,1944.84,,922,98.23447,98,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.01768137468093931,922,0,2077.04,,922,98.23447,98,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.000369250687072,695,0,2299.99,,695,86.5438,670,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.013117323795192577,695,0,2354.9,,695,86.5438,670,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.018790469243260187,695,0,2247.21,,695,86.5438,670,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0134352002466835,695,0,2265.96,,695,86.5438,670,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0072058672085404,608,0,1363.78,,608,81.94554,894,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.008701812231314028,608,0,1356.36,,608,81.94554,894,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,608,0,1373.94,,608,81.94554,894,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.017106102719098522,608,0,1319.4,,608,81.94554,894,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0349582992494106,653,0,1855.31,,653,98.72867,62,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0522245337251321,653,0,1860.95,,653,98.72867,62,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.02208813937545434,653,0,1882.39,,653,98.72867,62,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.02263520759002436,653,0,1774.33,,653,98.72867,62,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0225309804081916,339,0,2400.0,,339,90.55379,476,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.029943590104961292,339,0,2306.57,,339,90.55379,476,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.006779678343249013,339,0,2457.59,,339,90.55379,476,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.004739069736514449,339,0,2474.34,,339,90.55379,476,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0461930446326732,611,0,2500.0,,611,94.92423,257,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.058038994978586306,611,0,2410.35,,611,94.92423,257,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04692827052375195,611,0,2399.16,,611,94.92423,257,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.05149589342411269,611,0,2390.73,,611,94.92423,257,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0383551605045795,35,0,1900.0,,35,89.48506,527,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.056134394757489395,35,0,1844.47,,35,89.48506,527,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04567094674252531,35,0,1829.38,,35,89.48506,527,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.02673901843765056,35,0,1890.68,,35,89.48506,527,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0620408058166503,908,0,2100.0,,908,99.36392,28,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.06496465147031094,908,0,2204.76,,908,99.36392,28,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04307785494028807,908,0,1995.07,,908,99.36392,28,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.05605548960524822,908,0,2071.89,,908,99.36392,28,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0652545541524887,412,0,3076.09,,412,100.0,1,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.08060804359643396,412,0,3203.0,,412,100.0,1,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.08047555320686145,412,0,2966.33,,412,100.0,1,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.06173874755973163,412,0,3151.73,,412,100.0,1,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0036889861803501,763,0,33333.33,,763,80.0,1001,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,763,0,33877.46,,763,80.0,1001,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,763,0,32744.73,,763,80.0,1001,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.018106172154289456,763,0,32501.69,,763,80.0,1001,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0007872891728766,446,0,5000.0,,446,83.96664,790,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.019360252648271115,446,0,4903.13,,446,83.96664,790,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,446,0,4877.45,,446,83.96664,790,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,446,0,5003.41,,446,83.96664,790,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0299518015235662,317,1,912.19,,317,91.43389,434,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.014460444176680602,317,1,923.69,,317,91.43389,434,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04494776434582599,317,1,899.65,,317,91.43389,434,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.016691510295782377,317,1,903.07,,317,91.43389,434,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0438259840011596,936,1,911.72,,936,80.79012,948,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.05526465685918468,936,1,920.06,,936,80.79012,948,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.027871712534263723,936,1,915.11,,936,80.79012,948,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04254939925938332,936,1,895.96,,936,80.79012,948,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0067764739505946,616,1,1000.0,,616,93.42286,334,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,616,1,1048.11,,616,93.42286,334,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,616,1,969.27,,616,93.42286,334,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,616,1,1007.02,,616,93.42286,334,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0173472836613655,146,1,1400.0,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.015094066640673514,146,1,1364.94,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.014524218982226625,146,1,1424.29,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.008615304921310706,146,1,1458.13,,146,99.76504,8,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0284230820834636,942,1,1232.99,,942,85.026726,740,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.020676931570571832,942,1,1195.78,,942,85.026726,740,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.046605795958376176,942,1,1271.28,,942,85.026726,740,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.02214858707720222,942,1,1275.09,,942,85.026726,740,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0327471047639846,877,1,1196.83,,877,87.435425,630,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0334996747301366,877,1,1178.49,,877,87.435425,630,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04633156834555317,877,1,1227.01,,877,87.435425,630,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.024662098469708828,877,1,1209.6,,877,87.435425,630,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0418823696672916,627,1,915.0,,627,93.48335,328,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.03665797860808349,627,1,869.35,,627,93.48335,328,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.06035499932330278,627,1,919.54,,627,93.48335,328,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04581967373392293,627,1,924.14,,627,93.48335,328,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0216471645981073,296,1,1447.42,,296,94.948555,254,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.023672823030883413,296,1,1417.03,,296,94.948555,254,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.04051020959442955,296,1,1465.03,,296,94.948555,254,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.028484019020265757,296,1,1440.88,,296,94.948555,254,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0097661409527063,377,1,1377.7,,377,82.663536,857,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.001280596972337603,377,1,1317.68,,377,82.663536,857,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0037753488154217505,377,1,1333.08,,377,82.663536,857,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.01624967168298677,377,1,1429.92,,377,82.663536,857,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0136168226599693,124,1,1550.38,,124,88.069115,597,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.005727016989795391,124,1,1524.47,,124,88.069115,597,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.020431402813129766,124,1,1496.0,,124,88.069115,597,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.030794319727077267,124,1,1529.27,,124,88.069115,597,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0010667089372873,898,1,2700.0,,898,83.63223,812,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0,898,1,2612.16,,898,83.63223,812,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.01837655197758562,898,1,2631.72,,898,83.63223,812,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.007557461090538756,898,1,2607.16,,898,83.63223,812,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
Talon Knife,Fade,Factory New,0.0079044913873076,353,1,1900.0,,353,95.103264,249,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Talon Knife | Fade (Factory New)
